88,1024:88.7784090909
87,1024:89.7988505747
86,1024:90.8430232558
85,1024:91.9117647058
84,1024:93.0059523809
83,1024:94.1265060240
82,1024:95.2743902439
81,1024:96.4506172839
80,1024:97.6562500000
79,1024:98.8924050632
78,1024:100.1602564102
77,1024:101.4610389610
76,1024:102.7960526315
75,1024:104.1666666666
74,1024:105.5743243243
73,1024:107.0205479452
72,1024:108.5069444444
71,1024:110.0352112676
70,1024:111.6071428571
69,1024:113.2246376811
68,1024:114.8897058823
67,1024:116.6044776119
66,1024:118.3712121212
65,1024:120.1923076923
64,1024:122.0703125000
255,256:122.5490196078
254,256:123.0314960629
253,256:123.5177865612
252,256:124.0079365079
63,1024:124.0079365079
251,256:124.5019920318
250,256:125.0000000000
249,256:125.5020080321
248,256:126.0080645161
62,1024:126.0080645161
247,256:126.5182186234
246,256:127.0325203252
245,256:127.5510204081
244,256:128.0737704918
61,1024:128.0737704918
243,256:128.6008230452
242,256:129.1322314049
241,256:129.6680497925
240,256:130.2083333333
60,1024:130.2083333333
239,256:130.7531380753
238,256:131.3025210084
237,256:131.8565400843
236,256:132.4152542372
59,1024:132.4152542372
235,256:132.9787234042
234,256:133.5470085470
233,256:134.1201716738
232,256:134.6982758620
58,1024:134.6982758620
231,256:135.2813852813
230,256:135.8695652173
229,256:136.4628820960
228,256:137.0614035087
57,1024:137.0614035087
227,256:137.6651982378
226,256:138.2743362831
225,256:138.8888888888
224,256:139.5089285714
56,1024:139.5089285714
223,256:140.1345291479
222,256:140.7657657657
221,256:141.4027149321
220,256:142.0454545454
55,1024:142.0454545454
219,256:142.6940639269
218,256:143.3486238532
217,256:144.0092165898
216,256:144.6759259259
54,1024:144.6759259259
215,256:145.3488372093
214,256:146.0280373831
213,256:146.7136150234
212,256:147.4056603773
53,1024:147.4056603773
211,256:148.1042654028
210,256:148.8095238095
209,256:149.5215311004
208,256:150.2403846153
52,1024:150.2403846153
207,256:150.9661835748
206,256:151.6990291262
205,256:152.4390243902
204,256:153.1862745098
51,1024:153.1862745098
203,256:153.9408866995
202,256:154.7029702970
201,256:155.4726368159
200,256:156.2500000000
50,1024:156.2500000000
199,256:157.0351758793
198,256:157.8282828282
197,256:158.6294416243
196,256:159.4387755102
49,1024:159.4387755102
195,256:160.2564102564
194,256:161.0824742268
193,256:161.9170984455
192,256:162.7604166666
48,1024:162.7604166666
191,256:163.6125654450
190,256:164.4736842105
189,256:165.3439153439
188,256:166.2234042553
47,1024:166.2234042553
187,256:167.1122994652
186,256:168.0107526881
185,256:168.9189189189
184,256:169.8369565217
46,1024:169.8369565217
183,256:170.7650273224
182,256:171.7032967032
181,256:172.6519337016
180,256:173.6111111111
45,1024:173.6111111111
179,256:174.5810055865
178,256:175.5617977528
177,256:176.5536723163
176,256:177.5568181818
44,1024:177.5568181818
175,256:178.5714285714
174,256:179.5977011494
173,256:180.6358381502
172,256:181.6860465116
43,1024:181.6860465116
171,256:182.7485380116
170,256:183.8235294117
169,256:184.9112426035
168,256:186.0119047619
42,1024:186.0119047619
167,256:187.1257485029
166,256:188.2530120481
165,256:189.3939393939
164,256:190.5487804878
41,1024:190.5487804878
163,256:191.7177914110
162,256:192.9012345679
161,256:194.0993788819
160,256:195.3125000000
40,1024:195.3125000000
159,256:196.5408805031
158,256:197.7848101265
157,256:199.0445859872
156,256:200.3205128205
39,1024:200.3205128205
155,256:201.6129032258
154,256:202.9220779220
153,256:204.2483660130
152,256:205.5921052631
38,1024:205.5921052631
151,256:206.9536423841
150,256:208.3333333333
149,256:209.7315436241
148,256:211.1486486486
37,1024:211.1486486486
147,256:212.5850340136
146,256:214.0410958904
145,256:215.5172413793
144,256:217.0138888888
36,1024:217.0138888888
143,256:218.5314685314
142,256:220.0704225352
141,256:221.6312056737
140,256:223.2142857142
35,1024:223.2142857142
139,256:224.8201438848
138,256:226.4492753623
137,256:228.1021897810
136,256:229.7794117647
34,1024:229.7794117647
135,256:231.4814814814
134,256:233.2089552238
133,256:234.9624060150
132,256:236.7424242424
33,1024:236.7424242424
131,256:238.5496183206
130,256:240.3846153846
129,256:242.2480620155
128,256:244.1406250000
32,1024:244.1406250000
255,128:245.0980392156
127,256:246.0629921259
254,128:246.0629921259
253,128:247.0355731225
126,256:248.0158730158
252,128:248.0158730158
251,128:249.0039840637
125,256:250.0000000000
250,128:250.0000000000
249,128:251.0040160642
124,256:252.0161290322
248,128:252.0161290322
31,1024:252.0161290322
247,128:253.0364372469
123,256:254.0650406504
246,128:254.0650406504
245,128:255.1020408163
122,256:256.1475409836
244,128:256.1475409836
243,128:257.2016460905
121,256:258.2644628099
242,128:258.2644628099
241,128:259.3360995850
120,256:260.4166666666
240,128:260.4166666666
30,1024:260.4166666666
239,128:261.5062761506
119,256:262.6050420168
238,128:262.6050420168
237,128:263.7130801687
118,256:264.8305084745
236,128:264.8305084745
235,128:265.9574468085
117,256:267.0940170940
234,128:267.0940170940
233,128:268.2403433476
116,256:269.3965517241
232,128:269.3965517241
29,1024:269.3965517241
231,128:270.5627705627
115,256:271.7391304347
230,128:271.7391304347
229,128:272.9257641921
114,256:274.1228070175
228,128:274.1228070175
227,128:275.3303964757
113,256:276.5486725663
226,128:276.5486725663
225,128:277.7777777777
112,256:279.0178571428
224,128:279.0178571428
28,1024:279.0178571428
223,128:280.2690582959
111,256:281.5315315315
222,128:281.5315315315
221,128:282.8054298642
110,256:284.0909090909
220,128:284.0909090909
219,128:285.3881278538
109,256:286.6972477064
218,128:286.6972477064
217,128:288.0184331797
108,256:289.3518518518
216,128:289.3518518518
27,1024:289.3518518518
215,128:290.6976744186
107,256:292.0560747663
214,128:292.0560747663
213,128:293.4272300469
106,256:294.8113207547
212,128:294.8113207547
211,128:296.2085308056
105,256:297.6190476190
210,128:297.6190476190
209,128:299.0430622009
104,256:300.4807692307
208,128:300.4807692307
26,1024:300.4807692307
207,128:301.9323671497
103,256:303.3980582524
206,128:303.3980582524
205,128:304.8780487804
102,256:306.3725490196
204,128:306.3725490196
203,128:307.8817733990
101,256:309.4059405940
202,128:309.4059405940
201,128:310.9452736318
100,256:312.5000000000
200,128:312.5000000000
25,1024:312.5000000000
199,128:314.0703517587
198,128:315.6565656565
99,256:315.6565656565
197,128:317.2588832487
196,128:318.8775510204
98,256:318.8775510204
195,128:320.5128205128
194,128:322.1649484536
97,256:322.1649484536
193,128:323.8341968911
192,128:325.5208333333
24,1024:325.5208333333
96,256:325.5208333333
191,128:327.2251308900
190,128:328.9473684210
95,256:328.9473684210
189,128:330.6878306878
188,128:332.4468085106
94,256:332.4468085106
187,128:334.2245989304
186,128:336.0215053763
93,256:336.0215053763
185,128:337.8378378378
184,128:339.6739130434
23,1024:339.6739130434
92,256:339.6739130434
183,128:341.5300546448
182,128:343.4065934065
91,256:343.4065934065
181,128:345.3038674033
180,128:347.2222222222
90,256:347.2222222222
179,128:349.1620111731
178,128:351.1235955056
89,256:351.1235955056
177,128:353.1073446327
176,128:355.1136363636
22,1024:355.1136363636
88,256:355.1136363636
175,128:357.1428571428
174,128:359.1954022988
87,256:359.1954022988
173,128:361.2716763005
172,128:363.3720930232
86,256:363.3720930232
171,128:365.4970760233
170,128:367.6470588235
85,256:367.6470588235
169,128:369.8224852071
168,128:372.0238095238
21,1024:372.0238095238
84,256:372.0238095238
167,128:374.2514970059
166,128:376.5060240963
83,256:376.5060240963
165,128:378.7878787878
164,128:381.0975609756
82,256:381.0975609756
163,128:383.4355828220
162,128:385.8024691358
81,256:385.8024691358
161,128:388.1987577639
160,128:390.6250000000
20,1024:390.6250000000
80,256:390.6250000000
159,128:393.0817610062
158,128:395.5696202531
79,256:395.5696202531
157,128:398.0891719745
156,128:400.6410256410
78,256:400.6410256410
155,128:403.2258064516
154,128:405.8441558441
77,256:405.8441558441
153,128:408.4967320261
152,128:411.1842105263
19,1024:411.1842105263
76,256:411.1842105263
151,128:413.9072847682
150,128:416.6666666666
75,256:416.6666666666
149,128:419.4630872483
148,128:422.2972972972
74,256:422.2972972972
147,128:425.1700680272
146,128:428.0821917808
73,256:428.0821917808
145,128:431.0344827586
144,128:434.0277777777
18,1024:434.0277777777
72,256:434.0277777777
143,128:437.0629370629
142,128:440.1408450704
71,256:440.1408450704
141,128:443.2624113475
140,128:446.4285714285
70,256:446.4285714285
139,128:449.6402877697
138,128:452.8985507246
69,256:452.8985507246
137,128:456.2043795620
136,128:459.5588235294
17,1024:459.5588235294
68,256:459.5588235294
135,128:462.9629629629
134,128:466.4179104477
67,256:466.4179104477
133,128:469.9248120300
132,128:473.4848484848
66,256:473.4848484848
131,128:477.0992366412
130,128:480.7692307692
65,256:480.7692307692
129,128:484.4961240310
128,128:488.2812500000
16,1024:488.2812500000
64,256:488.2812500000
255,64:490.1960784313
127,128:492.1259842519
254,64:492.1259842519
253,64:494.0711462450
126,128:496.0317460317
252,64:496.0317460317
63,256:496.0317460317
251,64:498.0079681274
125,128:500.0000000000
250,64:500.0000000000
249,64:502.0080321285
124,128:504.0322580645
248,64:504.0322580645
62,256:504.0322580645
247,64:506.0728744939
123,128:508.1300813008
246,64:508.1300813008
245,64:510.2040816326
122,128:512.2950819672
244,64:512.2950819672
61,256:512.2950819672
243,64:514.4032921810
121,128:516.5289256198
242,64:516.5289256198
241,64:518.6721991701
120,128:520.8333333333
15,1024:520.8333333333
240,64:520.8333333333
60,256:520.8333333333
239,64:523.0125523012
119,128:525.2100840336
238,64:525.2100840336
237,64:527.4261603375
118,128:529.6610169491
236,64:529.6610169491
59,256:529.6610169491
235,64:531.9148936170
117,128:534.1880341880
234,64:534.1880341880
233,64:536.4806866952
116,128:538.7931034482
232,64:538.7931034482
58,256:538.7931034482
231,64:541.1255411255
115,128:543.4782608695
230,64:543.4782608695
229,64:545.8515283842
114,128:548.2456140350
228,64:548.2456140350
57,256:548.2456140350
227,64:550.6607929515
113,128:553.0973451327
226,64:553.0973451327
225,64:555.5555555555
112,128:558.0357142857
14,1024:558.0357142857
224,64:558.0357142857
56,256:558.0357142857
223,64:560.5381165919
111,128:563.0630630630
222,64:563.0630630630
221,64:565.6108597285
110,128:568.1818181818
220,64:568.1818181818
55,256:568.1818181818
219,64:570.7762557077
109,128:573.3944954128
218,64:573.3944954128
217,64:576.0368663594
108,128:578.7037037037
216,64:578.7037037037
54,256:578.7037037037
215,64:581.3953488372
107,128:584.1121495327
214,64:584.1121495327
213,64:586.8544600938
106,128:589.6226415094
212,64:589.6226415094
53,256:589.6226415094
211,64:592.4170616113
105,128:595.2380952380
210,64:595.2380952380
209,64:598.0861244019
104,128:600.9615384615
13,1024:600.9615384615
208,64:600.9615384615
52,256:600.9615384615
207,64:603.8647342995
103,128:606.7961165048
206,64:606.7961165048
205,64:609.7560975609
102,128:612.7450980392
204,64:612.7450980392
51,256:612.7450980392
203,64:615.7635467980
101,128:618.8118811881
202,64:618.8118811881
201,64:621.8905472636
100,128:625.0000000000
200,64:625.0000000000
50,256:625.0000000000
199,64:628.1407035175
198,64:631.3131313131
99,128:631.3131313131
197,64:634.5177664974
196,64:637.7551020408
49,256:637.7551020408
98,128:637.7551020408
195,64:641.0256410256
194,64:644.3298969072
97,128:644.3298969072
193,64:647.6683937823
12,1024:651.0416666666
192,64:651.0416666666
48,256:651.0416666666
96,128:651.0416666666
191,64:654.4502617801
190,64:657.8947368421
95,128:657.8947368421
189,64:661.3756613756
188,64:664.8936170212
47,256:664.8936170212
94,128:664.8936170212
187,64:668.4491978609
186,64:672.0430107526
93,128:672.0430107526
185,64:675.6756756756
184,64:679.3478260869
46,256:679.3478260869
92,128:679.3478260869
183,64:683.0601092896
182,64:686.8131868131
91,128:686.8131868131
181,64:690.6077348066
180,64:694.4444444444
45,256:694.4444444444
90,128:694.4444444444
179,64:698.3240223463
178,64:702.2471910112
89,128:702.2471910112
177,64:706.2146892655
11,1024:710.2272727272
176,64:710.2272727272
44,256:710.2272727272
88,128:710.2272727272
175,64:714.2857142857
174,64:718.3908045977
87,128:718.3908045977
173,64:722.5433526011
172,64:726.7441860465
43,256:726.7441860465
86,128:726.7441860465
171,64:730.9941520467
170,64:735.2941176470
85,128:735.2941176470
169,64:739.6449704142
168,64:744.0476190476
42,256:744.0476190476
84,128:744.0476190476
167,64:748.5029940119
166,64:753.0120481927
83,128:753.0120481927
165,64:757.5757575757
164,64:762.1951219512
41,256:762.1951219512
82,128:762.1951219512
163,64:766.8711656441
162,64:771.6049382716
81,128:771.6049382716
161,64:776.3975155279
10,1024:781.2500000000
160,64:781.2500000000
40,256:781.2500000000
80,128:781.2500000000
159,64:786.1635220125
158,64:791.1392405063
79,128:791.1392405063
157,64:796.1783439490
156,64:801.2820512820
39,256:801.2820512820
78,128:801.2820512820
155,64:806.4516129032
154,64:811.6883116883
77,128:811.6883116883
153,64:816.9934640522
152,64:822.3684210526
38,256:822.3684210526
76,128:822.3684210526
151,64:827.8145695364
150,64:833.3333333333
75,128:833.3333333333
149,64:838.9261744966
148,64:844.5945945945
37,256:844.5945945945
74,128:844.5945945945
147,64:850.3401360544
146,64:856.1643835616
73,128:856.1643835616
145,64:862.0689655172
144,64:868.0555555555
36,256:868.0555555555
72,128:868.0555555555
9,1024:868.0555555555
143,64:874.1258741258
142,64:880.2816901408
71,128:880.2816901408
141,64:886.5248226950
140,64:892.8571428571
35,256:892.8571428571
70,128:892.8571428571
139,64:899.2805755395
138,64:905.7971014492
69,128:905.7971014492
137,64:912.4087591240
136,64:919.1176470588
34,256:919.1176470588
68,128:919.1176470588
135,64:925.9259259259
134,64:932.8358208955
67,128:932.8358208955
133,64:939.8496240601
132,64:946.9696969696
33,256:946.9696969696
66,128:946.9696969696
131,64:954.1984732824
130,64:961.5384615384
65,128:961.5384615384
129,64:968.9922480620
128,64:976.5625000000
32,256:976.5625000000
64,128:976.5625000000
8,1024:976.5625000000
255,32:980.3921568627
127,64:984.2519685039
254,32:984.2519685039
253,32:988.1422924901
126,64:992.0634920634
252,32:992.0634920634
63,128:992.0634920634
251,32:996.0159362549
125,64:1000.0000000000
250,32:1000.0000000000
249,32:1004.0160642570
124,64:1008.0645161290
248,32:1008.0645161290
31,256:1008.0645161290
62,128:1008.0645161290
247,32:1012.1457489878
123,64:1016.2601626016
246,32:1016.2601626016
245,32:1020.4081632653
122,64:1024.5901639344
244,32:1024.5901639344
61,128:1024.5901639344
243,32:1028.8065843621
121,64:1033.0578512396
242,32:1033.0578512396
241,32:1037.3443983402
120,64:1041.6666666666
240,32:1041.6666666666
30,256:1041.6666666666
60,128:1041.6666666666
239,32:1046.0251046025
119,64:1050.4201680672
238,32:1050.4201680672
237,32:1054.8523206751
118,64:1059.3220338983
236,32:1059.3220338983
59,128:1059.3220338983
235,32:1063.8297872340
117,64:1068.3760683760
234,32:1068.3760683760
233,32:1072.9613733905
116,64:1077.5862068965
232,32:1077.5862068965
29,256:1077.5862068965
58,128:1077.5862068965
231,32:1082.2510822510
115,64:1086.9565217391
230,32:1086.9565217391
229,32:1091.7030567685
114,64:1096.4912280701
228,32:1096.4912280701
57,128:1096.4912280701
227,32:1101.3215859030
113,64:1106.1946902654
226,32:1106.1946902654
225,32:1111.1111111111
112,64:1116.0714285714
224,32:1116.0714285714
28,256:1116.0714285714
56,128:1116.0714285714
7,1024:1116.0714285714
223,32:1121.0762331838
111,64:1126.1261261261
222,32:1126.1261261261
221,32:1131.2217194570
110,64:1136.3636363636
220,32:1136.3636363636
55,128:1136.3636363636
219,32:1141.5525114155
109,64:1146.7889908256
218,32:1146.7889908256
217,32:1152.0737327188
108,64:1157.4074074074
216,32:1157.4074074074
27,256:1157.4074074074
54,128:1157.4074074074
215,32:1162.7906976744
107,64:1168.2242990654
214,32:1168.2242990654
213,32:1173.7089201877
106,64:1179.2452830188
212,32:1179.2452830188
53,128:1179.2452830188
211,32:1184.8341232227
105,64:1190.4761904761
210,32:1190.4761904761
209,32:1196.1722488038
104,64:1201.9230769230
208,32:1201.9230769230
26,256:1201.9230769230
52,128:1201.9230769230
207,32:1207.7294685990
103,64:1213.5922330097
206,32:1213.5922330097
205,32:1219.5121951219
102,64:1225.4901960784
204,32:1225.4901960784
51,128:1225.4901960784
203,32:1231.5270935960
101,64:1237.6237623762
202,32:1237.6237623762
201,32:1243.7810945273
100,64:1250.0000000000
200,32:1250.0000000000
25,256:1250.0000000000
50,128:1250.0000000000
199,32:1256.2814070351
198,32:1262.6262626262
99,64:1262.6262626262
197,32:1269.0355329949
196,32:1275.5102040816
49,128:1275.5102040816
98,64:1275.5102040816
195,32:1282.0512820512
194,32:1288.6597938144
97,64:1288.6597938144
193,32:1295.3367875647
192,32:1302.0833333333
24,256:1302.0833333333
48,128:1302.0833333333
6,1024:1302.0833333333
96,64:1302.0833333333
191,32:1308.9005235602
190,32:1315.7894736842
95,64:1315.7894736842
189,32:1322.7513227513
188,32:1329.7872340425
47,128:1329.7872340425
94,64:1329.7872340425
187,32:1336.8983957219
186,32:1344.0860215053
93,64:1344.0860215053
185,32:1351.3513513513
184,32:1358.6956521739
23,256:1358.6956521739
46,128:1358.6956521739
92,64:1358.6956521739
183,32:1366.1202185792
182,32:1373.6263736263
91,64:1373.6263736263
181,32:1381.2154696132
180,32:1388.8888888888
45,128:1388.8888888888
90,64:1388.8888888888
179,32:1396.6480446927
178,32:1404.4943820224
89,64:1404.4943820224
177,32:1412.4293785310
176,32:1420.4545454545
22,256:1420.4545454545
44,128:1420.4545454545
88,64:1420.4545454545
175,32:1428.5714285714
174,32:1436.7816091954
87,64:1436.7816091954
173,32:1445.0867052023
172,32:1453.4883720930
43,128:1453.4883720930
86,64:1453.4883720930
171,32:1461.9883040935
170,32:1470.5882352941
85,64:1470.5882352941
169,32:1479.2899408284
168,32:1488.0952380952
21,256:1488.0952380952
42,128:1488.0952380952
84,64:1488.0952380952
167,32:1497.0059880239
166,32:1506.0240963855
83,64:1506.0240963855
165,32:1515.1515151515
164,32:1524.3902439024
41,128:1524.3902439024
82,64:1524.3902439024
163,32:1533.7423312883
162,32:1543.2098765432
81,64:1543.2098765432
161,32:1552.7950310559
160,32:1562.5000000000
20,256:1562.5000000000
40,128:1562.5000000000
5,1024:1562.5000000000
80,64:1562.5000000000
159,32:1572.3270440251
158,32:1582.2784810126
79,64:1582.2784810126
157,32:1592.3566878980
156,32:1602.5641025641
39,128:1602.5641025641
78,64:1602.5641025641
155,32:1612.9032258064
154,32:1623.3766233766
77,64:1623.3766233766
153,32:1633.9869281045
152,32:1644.7368421052
19,256:1644.7368421052
38,128:1644.7368421052
76,64:1644.7368421052
151,32:1655.6291390728
150,32:1666.6666666666
75,64:1666.6666666666
149,32:1677.8523489932
148,32:1689.1891891891
37,128:1689.1891891891
74,64:1689.1891891891
147,32:1700.6802721088
146,32:1712.3287671232
73,64:1712.3287671232
145,32:1724.1379310344
144,32:1736.1111111111
18,256:1736.1111111111
36,128:1736.1111111111
72,64:1736.1111111111
143,32:1748.2517482517
142,32:1760.5633802816
71,64:1760.5633802816
141,32:1773.0496453900
140,32:1785.7142857142
35,128:1785.7142857142
70,64:1785.7142857142
139,32:1798.5611510791
138,32:1811.5942028985
69,64:1811.5942028985
137,32:1824.8175182481
136,32:1838.2352941176
17,256:1838.2352941176
34,128:1838.2352941176
68,64:1838.2352941176
135,32:1851.8518518518
134,32:1865.6716417910
67,64:1865.6716417910
133,32:1879.6992481203
132,32:1893.9393939393
33,128:1893.9393939393
66,64:1893.9393939393
131,32:1908.3969465648
130,32:1923.0769230769
65,64:1923.0769230769
129,32:1937.9844961240
128,32:1953.1250000000
16,256:1953.1250000000
32,128:1953.1250000000
4,1024:1953.1250000000
64,64:1953.1250000000
127,32:1968.5039370078
126,32:1984.1269841269
63,64:1984.1269841269
125,32:2000.0000000000
124,32:2016.1290322580
31,128:2016.1290322580
62,64:2016.1290322580
123,32:2032.5203252032
122,32:2049.1803278688
61,64:2049.1803278688
121,32:2066.1157024793
120,32:2083.3333333333
15,256:2083.3333333333
30,128:2083.3333333333
60,64:2083.3333333333
119,32:2100.8403361344
118,32:2118.6440677966
59,64:2118.6440677966
117,32:2136.7521367521
116,32:2155.1724137931
29,128:2155.1724137931
58,64:2155.1724137931
115,32:2173.9130434782
114,32:2192.9824561403
57,64:2192.9824561403
113,32:2212.3893805309
112,32:2232.1428571428
14,256:2232.1428571428
28,128:2232.1428571428
56,64:2232.1428571428
111,32:2252.2522522522
110,32:2272.7272727272
55,64:2272.7272727272
109,32:2293.5779816513
108,32:2314.8148148148
27,128:2314.8148148148
54,64:2314.8148148148
107,32:2336.4485981308
106,32:2358.4905660377
53,64:2358.4905660377
105,32:2380.9523809523
104,32:2403.8461538461
13,256:2403.8461538461
26,128:2403.8461538461
52,64:2403.8461538461
103,32:2427.1844660194
102,32:2450.9803921568
51,64:2450.9803921568
101,32:2475.2475247524
100,32:2500.0000000000
25,128:2500.0000000000
50,64:2500.0000000000
99,32:2525.2525252525
49,64:2551.0204081632
98,32:2551.0204081632
97,32:2577.3195876288
12,256:2604.1666666666
24,128:2604.1666666666
3,1024:2604.1666666666
48,64:2604.1666666666
96,32:2604.1666666666
95,32:2631.5789473684
47,64:2659.5744680851
94,32:2659.5744680851
93,32:2688.1720430107
23,128:2717.3913043478
46,64:2717.3913043478
92,32:2717.3913043478
91,32:2747.2527472527
45,64:2777.7777777777
90,32:2777.7777777777
89,32:2808.9887640449
11,256:2840.9090909090
22,128:2840.9090909090
44,64:2840.9090909090
88,32:2840.9090909090
87,32:2873.5632183908
43,64:2906.9767441860
86,32:2906.9767441860
85,32:2941.1764705882
21,128:2976.1904761904
42,64:2976.1904761904
84,32:2976.1904761904
83,32:3012.0481927710
41,64:3048.7804878048
82,32:3048.7804878048
81,32:3086.4197530864
10,256:3125.0000000000
20,128:3125.0000000000
40,64:3125.0000000000
80,32:3125.0000000000
79,32:3164.5569620253
39,64:3205.1282051282
78,32:3205.1282051282
77,32:3246.7532467532
19,128:3289.4736842105
38,64:3289.4736842105
76,32:3289.4736842105
75,32:3333.3333333333
37,64:3378.3783783783
74,32:3378.3783783783
73,32:3424.6575342465
18,128:3472.2222222222
36,64:3472.2222222222
72,32:3472.2222222222
9,256:3472.2222222222
71,32:3521.1267605633
35,64:3571.4285714285
70,32:3571.4285714285
69,32:3623.1884057971
17,128:3676.4705882352
34,64:3676.4705882352
68,32:3676.4705882352
67,32:3731.3432835820
33,64:3787.8787878787
66,32:3787.8787878787
65,32:3846.1538461538
16,128:3906.2500000000
2,1024:3906.2500000000
32,64:3906.2500000000
64,32:3906.2500000000
8,256:3906.2500000000
255,8:3921.5686274509
254,8:3937.0078740157
253,8:3952.5691699604
252,8:3968.2539682539
63,32:3968.2539682539
251,8:3984.0637450199
250,8:4000.0000000000
249,8:4016.0642570281
248,8:4032.2580645161
31,64:4032.2580645161
62,32:4032.2580645161
247,8:4048.5829959514
246,8:4065.0406504065
245,8:4081.6326530612
244,8:4098.3606557377
61,32:4098.3606557377
243,8:4115.2263374485
242,8:4132.2314049586
241,8:4149.3775933609
15,128:4166.6666666666
240,8:4166.6666666666
30,64:4166.6666666666
60,32:4166.6666666666
239,8:4184.1004184100
238,8:4201.6806722689
237,8:4219.4092827004
236,8:4237.2881355932
59,32:4237.2881355932
235,8:4255.3191489361
234,8:4273.5042735042
233,8:4291.8454935622
232,8:4310.3448275862
29,64:4310.3448275862
58,32:4310.3448275862
231,8:4329.0043290043
230,8:4347.8260869565
229,8:4366.8122270742
228,8:4385.9649122807
57,32:4385.9649122807
227,8:4405.2863436123
226,8:4424.7787610619
225,8:4444.4444444444
14,128:4464.2857142857
224,8:4464.2857142857
28,64:4464.2857142857
56,32:4464.2857142857
7,256:4464.2857142857
223,8:4484.3049327354
222,8:4504.5045045045
221,8:4524.8868778280
220,8:4545.4545454545
55,32:4545.4545454545
219,8:4566.2100456621
218,8:4587.1559633027
